,molecule_chembl_id,units,IC50,smiles,pIC50
834,CHEMBL4129209,nM,6.5,C=CC(=O)N[C@@H]1CCCN(c2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,8.187086643357144
835,CHEMBL63469,nM,6.5,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl,8.187086643357144
836,CHEMBL3983586,nM,6.5,Cc1ccc(C(/C=C/c2ccc(F)cc2)=N\Nc2nncc3ccccc23)cc1,8.187086643357144
837,CHEMBL69629,nM,6.5,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,8.187086643357144
838,CHEMBL3622666,nM,6.5,O=C(/C=C/CNC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.187086643357144
839,CHEMBL1914668,nM,6.6,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(F)cc3)cc12)c1ccccc1,8.18045606445813
840,CHEMBL284326,nM,6.6,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,8.18045606445813
841,CHEMBL3979366,nM,6.6,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCN(C)C,8.18045606445813
842,CHEMBL3950630,nM,6.7,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)n1,8.173925197299173
843,CHEMBL3804868,nM,6.7,CCOc1cc2ncnc(Nc3ccc(C)c(Cl)c3)c2c2c1OCCO2,8.173925197299173
844,CHEMBL2148050,nM,6.7,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21,8.173925197299173
845,CHEMBL3344208,nM,6.8,CN(C)C(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8.167491087293763
846,CHEMBL4125940,nM,6.8,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1,8.167491087293763
847,CHEMBL4102577,nM,6.8,CCC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,8.167491087293763
848,CHEMBL2322330,nM,6.9,O=C(Nc1cccc(Oc2ccc(Nc3ncnc4ccn(CCOCCO)c34)cc2Cl)c1)NC1CCCCC1,8.161150909262744
849,CHEMBL3622668,nM,6.9,O=C(/C=C/CNC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC(F)(F)F,8.161150909262744
850,CHEMBL3939771,nM,6.9,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,8.161150909262744
851,CHEMBL3963403,nM,6.9,Fc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccccc2)cc1,8.161150909262744
852,CHEMBL2437460,nM,6.95,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,8.158015195409886
853,CHEMBL2029426,nM,6.95,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccccc4)nc32)c1,8.158015195409886
854,CHEMBL3219132,nM,6.99,C=CC(=O)Nc1cccc(N2C(=O)CN(c3ccccc3)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.15552282425432
855,CHEMBL3678947,nM,7.0,CC(C)n1c(Nc2cccc(Br)c2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,8.154901959985743
856,CHEMBL255170,nM,7.0,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,8.154901959985743
857,CHEMBL2048908,nM,7.0,CC(C)(CO)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,8.154901959985743
858,CHEMBL598610,nM,7.0,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCC(=O)NO,8.154901959985743
859,CHEMBL3758758,nM,7.0,COC(=O)c1ccc(OC)c(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1,8.154901959985743
860,CHEMBL3883534,nM,7.0,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.154901959985743
861,CHEMBL1172843,nM,7.0,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,8.154901959985743
862,CHEMBL2103842,nM,7.0,C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,8.154901959985743
863,CHEMBL121796,nM,7.0,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,8.154901959985743
864,CHEMBL3671570,nM,7.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCCCC1,8.154901959985743
865,CHEMBL4161938,nM,7.0,Fc1cccc(COc2ccc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OCCCN5CCOCC5)cc34)cc2Cl)c1,8.154901959985743
866,CHEMBL4218154,nM,7.0,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3CC)c3ncn(C(C)C)c3n2)C[C@H]1F,8.154901959985743
867,CHEMBL1934625,nM,7.0,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN(C)C)cc1,8.154901959985743
868,CHEMBL3758762,nM,7.0,C[C@@H](Nc1ncnc2sc(-c3ccc(C(N)=O)cc3)cc12)c1ccccc1,8.154901959985743
869,CHEMBL3946396,nM,7.0,COc1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3o2)c1,8.154901959985743
870,CHEMBL3946232,nM,7.0,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)C1=CCCC1,8.154901959985743
871,CHEMBL3676364,nM,7.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCN(CC)CC,8.154901959985743
872,CHEMBL4062178,nM,7.0,Cc1cc(Nc2ncc3c(n2)N([C@H]2CCN(C(=O)CO)C2)C(=O)N(c2ccccc2Cl)C3)ccc1N1CCN(C)CC1,8.154901959985743
873,CHEMBL2178350,nM,7.0,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CC5)c4n3)cc2)CC1,8.154901959985743
874,CHEMBL2048907,nM,7.0,CC(C)(O)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21.CS(=O)(=O)O,8.154901959985743
875,CHEMBL122245,nM,7.0,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,8.154901959985743
876,CHEMBL3674152,nM,7.0,COc1cc(C(=O)NN2CCN(C)CC2)ccc1Nc1ncc2nc(Nc3ccccc3)n(C(C)C)c2n1,8.154901959985743
877,CHEMBL311109,nM,7.0,NC(=O)C1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,8.154901959985743
878,CHEMBL3622670,nM,7.0,CC(C)NC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.154901959985743
879,CHEMBL3959248,nM,7.0,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,8.154901959985743
880,CHEMBL513418,nM,7.0,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,8.154901959985743
881,CHEMBL53850,nM,7.0,CNc1ccc2ncncc2c1,8.154901959985743
882,CHEMBL3968784,nM,7.0,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,8.154901959985743
883,CHEMBL475446,nM,7.0,CS(=O)(=O)CCNCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)[nH]1,8.154901959985743
884,CHEMBL2087357,nM,7.0,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCSCCO4)c1,8.154901959985743
885,CHEMBL3233787,nM,7.0,O=C(/C=C/CN1CCC(F)(F)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.154901959985743
886,CHEMBL496174,nM,7.0,Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@H]5CCCN5)sc34)cc2Cl)c1,8.154901959985743
887,CHEMBL57759,nM,7.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,8.154901959985743
888,CHEMBL3233020,nM,7.0,O=C(/C=C/CN1CC2(COC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.154901959985743
889,CHEMBL3290148,nM,7.0,C=CC(=O)NCC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,8.154901959985743
890,CHEMBL3416628,nM,7.0,O=C(Nc1ccc(CN2CCCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(F)c(Cl)c1,8.154901959985743
891,CHEMBL3923228,nM,7.0,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,8.154901959985743
892,CHEMBL4237916,nM,7.1,CCCN(c1ccc(OC)cc1)c1ncnc2occ(C)c12,8.148741651280925
893,CHEMBL3935007,nM,7.1,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Br)c4)ncnc3cc2OC)CC1,8.148741651280925
894,CHEMBL340508,nM,7.1,NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.148741651280925
895,CHEMBL597551,nM,7.1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC(=O)NO,8.148741651280925
896,CHEMBL4079768,nM,7.2,C#Cc1cccc(Nc2ncnc3ccc(OCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,8.142667503568731
897,CHEMBL4239716,nM,7.2,CSc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8.142667503568731
898,CHEMBL340399,nM,7.2,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,8.142667503568731
899,CHEMBL3612587,nM,7.3,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4cc(C(=O)OCC)ccc4O)c3cc21,8.136677139879545
900,CHEMBL4090083,nM,7.4,NP(=O)(OCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,8.130768280269024
901,CHEMBL545315,nM,7.4,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,8.130768280269024
902,CHEMBL129825,nM,7.4,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.130768280269024
903,CHEMBL4090582,nM,7.41,CN(C)C/C=C/C(=O)NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,8.130181792020672
904,CHEMBL39811,nM,7.5,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.1249387366083
905,CHEMBL300217,nM,7.6,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.119186407719209
906,CHEMBL3910915,nM,7.6,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(C)c4)ncnc3cc2OC)CC1,8.119186407719209
907,CHEMBL4089951,nM,7.6,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,8.119186407719209
908,CHEMBL4175782,nM,7.7,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ncn(C)n3)n2)c(OC)cc1N(C)CCN(C)C,8.113509274827518
909,CHEMBL136404,nM,7.7,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.113509274827518
910,CHEMBL597752,nM,7.8,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC(=O)NO,8.10790539730952
911,CHEMBL2048789,nM,7.8,O=C1NCc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc21,8.10790539730952
912,CHEMBL4072874,nM,7.8,C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)c23)c1,8.10790539730952
913,CHEMBL3622677,nM,7.9,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,8.102372908709558
914,CHEMBL357570,nM,7.9,CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F.CCO,8.102372908709558
915,CHEMBL3233776,nM,8.0,O=C(/C=C/CNCc1ncccn1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.096910013008056
916,CHEMBL122182,nM,8.0,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,8.096910013008056
917,CHEMBL473427,nM,8.0,Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5cccs5)sc34)cc2Cl)c1,8.096910013008056
918,CHEMBL206783,nM,8.0,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC[C@@H]1C(N)=O,8.096910013008056
919,CHEMBL207687,nM,8.0,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(N)=O,8.096910013008056
920,CHEMBL3234752,nM,8.0,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,8.096910013008056
921,CHEMBL3233778,nM,8.0,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.096910013008056
922,CHEMBL461968,nM,8.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@@H](C)C(N)=O,8.096910013008056
923,CHEMBL461967,nM,8.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CNC(=O)[C@H]1CCCCN1C,8.096910013008056
924,CHEMBL497459,nM,8.0,CN(C)/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,8.096910013008056
925,CHEMBL402553,nM,8.0,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCC4)c23)ccc1OCc1ccccn1,8.096910013008056
926,CHEMBL3416594,nM,8.0,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2s1,8.096910013008056
927,CHEMBL2347963,nM,8.0,CN(C)CCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,8.096910013008056
928,CHEMBL123189,nM,8.0,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.096910013008056
929,CHEMBL120979,nM,8.0,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.096910013008056
930,CHEMBL2087359,nM,8.0,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCCSCCCO4)c1,8.096910013008056
931,CHEMBL91867,nM,8.0,CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.096910013008056
932,CHEMBL4205392,nM,8.0,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(CC)c3n2)C[C@H]1F,8.096910013008056
933,CHEMBL1272061,nM,8.0,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,8.096910013008056
934,CHEMBL255871,nM,8.0,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,8.096910013008056
935,CHEMBL1914658,nM,8.0,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1F,8.096910013008056
936,CHEMBL3758951,nM,8.0,C[C@@H](Nc1ncnc2sc(-c3ccc(F)c(C=O)c3)cc12)c1ccccc1,8.096910013008056
937,CHEMBL257430,nM,8.0,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCNCC4)c23)ccc1OCc1ccccn1,8.096910013008056
938,CHEMBL3759356,nM,8.0,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)O)c3)cc12)c1ccccc1,8.096910013008056
939,CHEMBL3647423,nM,8.0,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,8.096910013008056
940,CHEMBL3897363,nM,8.0,CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CBr)c5cc34)cc2Cl)CC1,8.096910013008056
941,CHEMBL3671494,nM,8.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CC1,8.096910013008056
942,CHEMBL3676384,nM,8.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NCC,8.096910013008056
943,CHEMBL56912,nM,8.0,COCCNCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.096910013008056
944,CHEMBL60826,nM,8.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)Cn1ccnc1,8.096910013008056
945,CHEMBL266995,nM,8.0,Oc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1,8.096910013008056
946,CHEMBL160846,nM,8.0,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,8.096910013008056
947,CHEMBL3965087,nM,8.0,C=CC(=O)N1CC[C@H](Oc2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)C1,8.096910013008056
948,CHEMBL293090,nM,8.0,CNCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.096910013008056
949,CHEMBL3942228,nM,8.0,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,8.096910013008056
950,CHEMBL162053,nM,8.1,CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.09151498112135
951,CHEMBL3622643,nM,8.1,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.09151498112135
952,CHEMBL4075917,nM,8.1,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3ccc(F)cc3O)cc12,8.09151498112135
953,CHEMBL3622649,nM,8.1,C#Cc1cccc(Nc2ncnc3cc(OC4CCN(C)CC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,8.09151498112135
954,CHEMBL1243284,nM,8.12,CNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCF,8.090443970758825
955,CHEMBL1204261,nM,8.17,CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl,8.087777943467584
956,CHEMBL598611,nM,8.2,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OC)cc23)c1,8.086186147616283
957,CHEMBL4089892,nM,8.39,OCCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,8.0762380391713
958,CHEMBL129824,nM,8.4,CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.075720713938118
959,CHEMBL3740144,nM,8.4,CN1CCN(Cc2ccc(NC(=O)Nc3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)CC1,8.075720713938118
960,CHEMBL4097369,nM,8.4,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1ccco1,8.075720713938118
961,CHEMBL597200,nM,8.43,O=C(COc1ccc(F)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.074172425375258
962,CHEMBL4095063,nM,8.5,Cc1cc(Nc2ncc3c(n2)N([C@H]2CCN(C(=O)C(C)C)C2)C(=O)N(c2ccccc2Cl)C3)ccc1N1CCN(C)CC1,8.070581074285707
963,CHEMBL460736,nM,8.6,CN(N)C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ccnc2cn1,8.065501548756432
964,CHEMBL3612595,nM,8.7,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4cccc(O)c4)c3cc21,8.060480747381382
965,CHEMBL4171543,nM,8.7,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)cn1,8.060480747381382
966,CHEMBL4097245,nM,8.7,NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,8.060480747381382
967,CHEMBL93464,nM,8.7,C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.060480747381382
968,CHEMBL2048798,nM,8.8,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)c21,8.05551732784983
969,CHEMBL126893,nM,8.8,CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.05551732784983
970,CHEMBL136058,nM,8.8,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,8.05551732784983
971,CHEMBL39355,nM,8.8,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,8.05551732784983
972,CHEMBL2029431,nM,8.81,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1,8.055024091587953
973,CHEMBL4075530,nM,8.9,Oc1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,8.050609993355087
974,CHEMBL4211835,nM,8.9,COc1ccc(-c2c3c4cc(OCCCN(C)C)c(OCCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,8.050609993355087
975,CHEMBL3622654,nM,8.9,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C1CC1,8.050609993355087
976,CHEMBL4103464,nM,8.9,O=C(NCc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.050609993355087
977,CHEMBL1203935,nM,8.95,CCOc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OCC.Cl,8.048176964684089
978,CHEMBL514566,nM,9.0,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCN(CCO)CC1,8.045757490560675
979,CHEMBL1914660,nM,9.0,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1cccc(F)c1,8.045757490560675
980,CHEMBL91009,nM,9.0,COCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.045757490560675
981,CHEMBL77452,nM,9.0,OCCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.045757490560675
982,CHEMBL3957801,nM,9.0,CCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,8.045757490560675
983,CHEMBL3622644,nM,9.0,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1O[C@H]1CCOC1,8.045757490560675
984,CHEMBL3085374,nM,9.0,COc1cc2ncnc(C#C[C@](C)(O)Cc3ccccc3)c2cc1OC,8.045757490560675
985,CHEMBL81712,nM,9.0,O=C(c1ccccc1)c1cc2ncnc(Nc3ccc4[nH]ccc4c3)c2s1,8.045757490560675
986,CHEMBL301018,nM,9.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,8.045757490560675
987,CHEMBL3633940,nM,9.0,NC(=O)Nc1ccc(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1,8.045757490560675
988,CHEMBL3676360,nM,9.0,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,8.045757490560675
989,CHEMBL385471,nM,9.0,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCC1CCN(C)CC1,8.045757490560675
990,CHEMBL3741026,nM,9.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)c(OCCOC)cc23)c1,8.045757490560675
991,CHEMBL3233784,nM,9.0,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.045757490560675
992,CHEMBL506414,nM,9.0,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5cccs5)cc34)cc2Cl)c1,8.045757490560675
993,CHEMBL208118,nM,9.0,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(N)=O,8.045757490560675
994,CHEMBL4280817,nM,9.0,O=C1CSC(N2N=C(c3ccncc3)CC2c2ccc(Br)cc2)=N1,8.045757490560675
995,CHEMBL1934624,nM,9.0,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCCC2)cc1,8.045757490560675
996,CHEMBL3759478,nM,9.0,OC[C@@H](Nc1ncnc2sc(-c3ccccc3)cc12)c1ccccc1,8.045757490560675
997,CHEMBL517130,nM,9.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@H](C)C(N)=O,8.045757490560675
998,CHEMBL1272324,nM,9.0,CCN(CC)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,8.045757490560675
999,CHEMBL569880,nM,9.0,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCCOC,8.045757490560675
1000,CHEMBL3758990,nM,9.0,COC(=O)c1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,8.045757490560675
1001,CHEMBL3671492,nM,9.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCN(C)C,8.045757490560675
1002,CHEMBL207130,nM,9.0,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,8.045757490560675
1003,CHEMBL257860,nM,9.0,OC1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,8.045757490560675
