molecule_chembl_id;units;IC50;smiles;pIC50;MW;HBA;HBD;LogP;rule_of_5
CHEMBL3699603;nM;5.5;CNC(=O)N1CCN(CC1)c2ccc(Nc3ncc(c(Nc4cccc(NC(=O)C=C)c4)n3)C(F)(F)F)c(OC)c2;8.259637310505756;570.2314714480001;8;4;4.577100000000002;yes
CHEMBL3699584;nM;5.5;COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)C(=O)CO;8.259637310505756;571.2154870360001;9;4;3.756600000000001;yes
CHEMBL3699588;nM;5.5;COc1cc(ccc1Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)C(=O)C;8.259637310505756;556.204588004;8;2;4.832900000000004;yes
CHEMBL1643971;nM;5.5;COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCOCC4;8.259637310505756;481.151681928;8;2;4.635600000000004;yes
CHEMBL3699611;nM;5.5;COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCCOCC4;8.259637310505756;495.167331992;8;2;5.025700000000005;yes
CHEMBL3699586;nM;5.5;COc1cc(ccc1Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC4)C(=O)C;8.259637310505756;521.194215436;8;3;4.418800000000004;yes
CHEMBL3699602;nM;5.5;COc1cc(ccc1Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)S(=O)(=O)N;8.259637310505756;593.1668225920001;9;3;3.4899000000000013;yes
CHEMBL3622655;nM;5.5;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C4CC4;8.259637310505756;469.16808094000004;6;2;5.153500000000005;yes
CHEMBL3699587;nM;5.5;COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC4)C(=O)C;8.259637310505756;522.1782310240001;8;2;4.467500000000004;yes
CHEMBL3818563;nM;5.52;CCOc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1NC(=O)[C@@H]4COC(=O)N4;8.2580609222708;421.175004216;7;3;3.2485;yes
CHEMBL1928291;nM;5.54;Fc1ccc(Nc2ncnc3sc(cc23)C(=O)c4cc5ccccc5[nH]4)cc1Cl;8.25649023527157;422.040437904;5;2;5.939700000000003;yes
CHEMBL3903713;nM;5.6;N(\N=C(\C=C\c1ccccc1)/c2ccccc2)c3nncc4ccccc34;8.2518119729938;350.153146576;4;1;5.159400000000003;yes
CHEMBL341522;nM;5.6;CN1CCN(CCCNc2cc3ncnc(Nc4cccc(C)c4)c3cn2)CC1;8.2518119729938;391.24844392800003;7;2;3.126220000000001;yes
CHEMBL1873475;nM;5.6;Nc1ncnc2c1c(nn2[C@@H]3CCCN(C3)C(=O)C=C)c4ccc(Oc5ccccc5)cc4;8.2518119729938;440.1960740079999;7;1;4.217300000000003;yes
CHEMBL3622676;nM;5.6;O=C(Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]4CCOC4)\C=C\CNC5CC5;8.2518119729938;469.211389724;7;3;3.7691000000000026;yes
CHEMBL248393;nM;5.7;COc1cc2c(N[C@@H]3C[C@H]3c4ccccc4)c(cnc2cc1OCCCN5CCN(C)CC5)C#N;8.244125144327509;471.26342529600004;7;1;4.099380000000003;yes
CHEMBL3219347;nM;5.78;COc1cc(ccc1Nc2ncc3C(=O)N(C)C(Cc4ccc(F)cc4)C(=O)N(c5cccc(NC(=O)C=C)c5)c3n2)N6CCN(C)CC6;8.238072161579469;664.2921798839999;9;2;4.605800000000003;yes
CHEMBL53203;nM;5.8;C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1;8.236572006437061;382.142975816;5;2;5.290200000000003;yes
CHEMBL3622629;nM;5.8;Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23)cc1Cl;8.236572006437061;428.10514633599996;6;2;4.4581000000000035;yes
CHEMBL69071;nM;5.9;CC1CN(CC(C)N1)C(=O)c2cc(C)c(\C=C\3/C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c34)[nH]2;8.229147988357855;509.1742289400001;6;4;3.9643200000000016;yes
CHEMBL1928312;nM;5.93;COc1ccc2[nH]c(cc2c1)C(=O)c3cc4c(Nc5ccc(F)c(Cl)c5)ncnc4s3;8.226945306635738;452.051002588;6;2;5.948300000000002;yes
CHEMBL207815;nM;6.0;COCCN1CC(C1)(N(C)Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C(=O)N;8.221848749616356;502.189544656;8;2;2.7923999999999998;yes
CHEMBL1173655;nM;6.0;CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4;8.221848749616356;485.16299556;7;2;4.389900000000002;yes
CHEMBL329856;nM;6.0;CN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;8.221848749616356;423.069472296;5;2;3.639400000000001;yes
CHEMBL3622648;nM;6.0;CN(C)C\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OC4CCOCC4;8.221848749616356;471.227039788;7;2;3.9688000000000025;yes
CHEMBL1645474;nM;6.0;NC1CCN(Cc2ccn3ncnc(Nc4cccc(Br)c4)c23)CC1;8.221848749616356;400.101106772;6;2;3.1585;yes
CHEMBL461795;nM;6.0;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN4CC[C@H](C4)C(=O)N;8.221848749616356;429.13678081200004;6;2;3.481700000000002;yes
CHEMBL3954587;nM;6.0;COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CN(C4)C(=O)C=C;8.221848749616356;428.10514633599996;6;1;3.9501000000000026;yes
CHEMBL118130;nM;6.0;Oc1ccc(cc1)c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23;8.221848749616356;337.073037684;5;3;4.122500000000001;yes
CHEMBL3671484;nM;6.0;CN(C)CC(=O)N1CCC(COc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2NC(=O)C=C)CC1;8.221848749616356;584.1546791400001;7;2;4.578500000000003;yes
CHEMBL56502;nM;6.0;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN;8.221848749616356;392.10514633599996;7;3;2.8729000000000005;yes
CHEMBL3759780;nM;6.0;COc1cc(F)ccc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2;8.221848749616356;379.1154614160001;5;1;5.679100000000004;yes
CHEMBL3979610;nM;6.0;Fc1ccc(Nc2nncc3ccccc23)cc1;8.221848749616356;239.08587554;3;1;3.512500000000001;yes
CHEMBL3758471;nM;6.0;C[C@@H](Nc1ncnc2sc(cc12)c3cccc(C=O)c3)c4ccccc4;8.221848749616356;359.109233164;5;1;5.343900000000004;yes
CHEMBL2105719;nM;6.0;O.COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN4CCCCC4;8.221848749616356;487.17864562400007;6;2;4.330400000000003;yes
CHEMBL7917;nM;6.0;COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC;8.221848749616356;315.07745436799996;5;1;4.044000000000002;yes
CHEMBL3759900;nM;6.0;COc1cc(C=O)ccc1c2cc3c(NCc4ccccc4)ncnc3s2;8.221848749616356;375.10414778400013;6;1;4.791500000000003;yes
CHEMBL3898447;nM;6.0;COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC4)C(=O)C=C;8.221848749616356;456.13644646399996;6;1;4.730300000000004;yes
CHEMBL3914159;nM;6.0;COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC4CN(C4)C(=O)C=C;8.221848749616356;462.066173984;6;1;4.603500000000004;yes
CHEMBL3926558;nM;6.0;COc1cc2ncnc(N[C@H](C)c3ccccc3)c2cc1OC4CN(C4)C(=O)C=C;8.221848749616356;404.18484062799996;6;1;3.587100000000002;yes
CHEMBL3963723;nM;6.0;CCC(=O)Nc1cc2c(Nc3ccc4[nH]ccc4c3)ncnc2cc1OC;8.221848749616356;361.15387484800004;5;3;4.211800000000002;yes
CHEMBL471058;nM;6.0;CCc1nccn1Cc2ccc(Nc3nc4ncnc(Nc5ccc(F)c(Cl)c5)c4s3)cc2;8.221848749616356;479.109520508;8;2;6.173200000000004;yes
CHEMBL306315;nM;6.0;Clc1cccc(Nc2ncnc3[nH]c4ccccc4c23)c1;8.221848749616356;294.067224032;3;2;4.5081000000000016;yes
CHEMBL206955;nM;6.0;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN4CCC[C@@H]4C(=O)N;8.221848749616356;429.13678081200004;6;2;3.624200000000002;yes
CHEMBL3622673;nM;6.1;CCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN4CCCCC4;8.214670164989233;455.23212516800004;6;2;4.7340000000000035;yes
CHEMBL4063301;nM;6.13;Clc1cccc(Nc2ncnc3ccc(NC(=O)C4CCCCC4)cc23)c1;8.212539525481585;380.140388972;4;2;5.545600000000003;yes
CHEMBL1229592;nM;6.18;COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(C)CC4;8.209011524911183;494.1833164040001;8;2;4.550800000000004;yes
CHEMBL3937949;nM;6.2;OC(=O)c1ccc(Nc2nncc3ccccc23)cc1;8.207608310501746;265.085126592;4;2;3.071600000000001;yes
CHEMBL3219348;nM;6.26;COc1cc(ccc1Nc2ncc3C(=O)N(Cc4ccccc4)CC(=O)N(c5cccc(NC(=O)C=C)c5)c3n2)N6CCN(C)CC6;8.20342566678957;632.285951632;9;2;4.425800000000002;yes
CHEMBL590878;nM;6.27;[Cl-].Oc1cc(O)c2cc(O)c([o+]c2c1)c3cc(O)c(O)c(O)c3;8.202732459169281;338.01933037199996;6;6;-0.38149999999999973;yes
CHEMBL3966129;nM;6.3;Clc1ccc(cc1)\C(=N/Nc2nncc3ccccc23)\C=C\c4ccccc4;8.200659450546418;384.114174224;4;1;5.812800000000003;yes
CHEMBL162719;nM;6.4;CN1CCN(CC1)c2cc3c(Nc4cccc(Br)c4)ncnc3cn2;8.193820026016112;398.0854567080001;6;1;3.282700000000001;yes
CHEMBL329867;nM;6.4;COc1cc2ncnc(Nc3cncc4ccccc34)c2cc1OC;8.193820026016112;332.127325752;6;1;3.938800000000003;yes
CHEMBL3622679;nM;6.4;CC(C)NC\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]4CCOC4;8.193820026016112;471.227039788;7;3;4.015100000000003;yes
CHEMBL69629;nM;6.5;Cc1cc([nH]c1\C=C\2/C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C(=O)NCCN5CCOCC5;8.187086643357143;525.16914356;7;4;3.203920000000002;yes
CHEMBL63469;nM;6.5;Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl;8.187086643357143;347.9777361;4;2;4.371500000000001;yes
CHEMBL3983586;nM;6.5;Cc1ccc(cc1)\C(=N/Nc2nncc3ccccc23)\C=C\c4ccc(F)cc4;8.187086643357143;382.159374828;4;1;5.606920000000004;yes
CHEMBL3622666;nM;6.5;Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)\C=C\CNC5CC5)cc23)cc1Cl;8.187086643357143;497.16299556;7;3;4.580300000000003;yes
CHEMBL1914668;nM;6.6;C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(F)cc3)c4ccccc4;8.180456064458129;332.143724764;3;2;4.937100000000004;yes
CHEMBL284326;nM;6.6;CN1CCN(CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3nc2NC(=O)C=C)CC1;8.180456064458129;499.18987900400003;8;2;3.7017000000000015;yes
CHEMBL3979366;nM;6.6;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1O[C@H]4CCN([C@@H](C4)C(=O)NCCN(C)C)C(=O)C=C;8.180456064458129;588.2063375920001;8;2;3.9158000000000026;yes
CHEMBL2148050;nM;6.7;CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c12;8.173925197299173;533.069130512;8;2;4.434800000000004;yes
CHEMBL3804868;nM;6.7;CCOc1cc2ncnc(Nc3ccc(C)c(Cl)c3)c2c4OCCOc14;8.173925197299173;371.10366911599994;6;1;4.505120000000003;yes
CHEMBL3950630;nM;6.7;Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)n1;8.173925197299173;406.121194816;7;2;3.5810400000000016;yes
CHEMBL3963403;nM;6.9;Fc1ccc(\C=C\C(=N\Nc2nncc3ccccc23)\c4ccccc4)cc1;8.161150909262744;368.143724764;4;1;5.298500000000003;yes
CHEMBL2029426;nM;6.95;CN1Cc2cnc(Nc3ccccc3)nc2N(C1=O)c4cccc(NC(=O)C=C)c4;8.158015195409886;400.16477388;5;2;4.048200000000002;yes
CHEMBL2437460;nM;6.95;C=CC(=O)Nc1cccc(c1)N2C(=O)C=Nc3cnc(Nc4ccc(cc4)N5CCOCC5)nc23;8.158015195409886;469.18623759600007;9;2;2.8804000000000007;yes
CHEMBL3219132;nM;6.99;COc1cc(ccc1Nc2ncc3C(=O)N(CC(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)c5ccccc5)N6CCN(C)CC6;8.155522824254321;618.2703015680001;9;2;4.430200000000003;yes
CHEMBL3233787;nM;7.0;Fc1ccc(Nc2ncnc3sc(NC(=O)\C=C\CN4CCC(F)(F)CC4)cc23)cc1Cl;8.154901959985743;481.09509356800004;6;2;5.4532000000000025;yes
CHEMBL122245;nM;7.0;COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1;8.154901959985743;380.115236844;6;3;4.370600000000002;yes
CHEMBL3233020;nM;7.0;Fc1ccc(Nc2ncnc3sc(NC(=O)\C=C\CN4CC5(COC5)C4)cc23)cc1Cl;8.154901959985743;459.093201748;7;2;4.054300000000002;yes
CHEMBL496174;nM;7.0;Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@H]5CCCN5)sc34)cc2Cl)c1;8.154901959985743;478.10303816000004;6;2;5.909900000000003;yes
CHEMBL3946396;nM;7.0;COc1cccc(c1)c2oc3ncnc(N[C@H](C)c4ccccc4)c3c2;8.154901959985743;345.147726848;5;1;5.071500000000003;yes
CHEMBL121796;nM;7.0;Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c23)c1;8.154901959985743;350.10467216;5;3;4.313600000000001;yes
CHEMBL3622670;nM;7.0;CC(C)NC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4;8.154901959985743;499.178645624;7;3;4.826300000000003;yes
CHEMBL2178350;nM;7.0;CN1CCN(CC1)c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C6CC6)c4n3)cc2;8.154901959985743;440.243692896;8;2;4.4002000000000026;yes
CHEMBL513418;nM;7.0;NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1;8.154901959985743;432.022993336;8;3;3.8743000000000016;yes
CHEMBL57759;nM;7.0;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C;8.154901959985743;390.12588178;6;1;4.114900000000003;yes
CHEMBL3416628;nM;7.0;Fc1ccc(cc1Cl)N2C(=O)Nc3c(sc4ncnc2c34)C(=O)Nc5ccc(CN6CCCC6)cc5;8.154901959985743;522.1041007800001;7;2;4.964100000000004;yes
CHEMBL3758762;nM;7.0;C[C@@H](Nc1ncnc2sc(cc12)c3ccc(cc3)C(=O)N)c4ccccc4;8.154901959985743;374.120132196;5;2;4.630300000000003;yes
CHEMBL3758758;nM;7.0;COC(=O)c1ccc(OC)c(c1)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2;8.154901959985743;419.13036253200005;7;1;5.3266000000000036;yes
CHEMBL4062178;nM;7.0;CN1CCN(CC1)c2ccc(Nc3ncc4CN(C(=O)N([C@H]5CCN(C5)C(=O)CO)c4n3)c6ccccc6Cl)cc2C;8.154901959985743;590.25206466;8;2;3.473620000000002;yes
CHEMBL53850;nM;7.0;CNc1ccc2ncncc2c1;8.154901959985743;159.079647288;3;1;1.6714999999999998;yes
CHEMBL598610;nM;7.0;COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCC(=O)NO;8.154901959985743;462.14701114799993;7;3;5.009200000000003;yes
CHEMBL2087357;nM;7.0;Brc1cccc(Nc2ncnc3cc4OCCSCCOc4cc23)c1;8.154901959985743;417.01465985199997;6;1;4.6403000000000025;yes
CHEMBL3674152;nM;7.0;COc1cc(ccc1Nc2ncc3nc(Nc4ccccc4)n(C(C)C)c3n2)C(=O)NN5CCN(C)CC5;8.154901959985743;515.2757212960001;10;3;3.795200000000002;yes
CHEMBL311109;nM;7.0;NC(=O)C1CCN(Cc2ccc(cc2)c3cc4ncnc(Nc5ccc6[nH]ccc6c5)c4s3)CC1;8.154901959985743;482.1888804520001;6;3;5.2805000000000035;yes
CHEMBL3959248;nM;7.0;COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN(C)C;8.154901959985743;551.264487916;9;2;4.8529000000000035;yes
CHEMBL1172843;nM;7.0;OC[C@@H](Nc1ncnc2oc(c3ccccc3)c(c4cccc(NC(=O)C=C)c4)c12)c5ccccc5;8.154901959985743;476.18484062799996;6;3;5.826800000000004;yes
CHEMBL3968784;nM;7.0;COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1O[C@H]4CCN(C4)C(=O)C=C;8.154901959985743;476.081824048;6;1;4.993600000000004;yes
CHEMBL3671570;nM;7.0;Fc1cc(Br)ccc1Nc2ncnc3cc(OCCNC(=O)CN4CCCCC4)c(NC(=O)C=C)cc23;8.154901959985743;570.1390290759999;7;3;4.3804000000000025;yes
CHEMBL2103842;nM;7.0;C[C@@H]1COC(=N1)Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2;8.154901959985743;466.09787252800004;9;2;5.2489000000000035;yes
CHEMBL255170;nM;7.0;Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1;8.154901959985743;495.178565372;9;3;4.081120000000001;yes
CHEMBL3935007;nM;7.1;COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC4CCN(CC4)C(=O)C=C;8.148741651280925;482.09535269599996;6;1;4.700300000000005;yes
CHEMBL340508;nM;7.1;NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;8.148741651280925;330.02285645200004;6;3;2.8165000000000004;yes
CHEMBL597551;nM;7.1;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC(=O)NO;8.148741651280925;406.08441089199994;7;3;3.448800000000001;yes
CHEMBL340399;nM;7.2;Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1;8.142667503568731;345.17019360800003;6;3;3.4545200000000014;yes
CHEMBL4079768;nM;7.2;NP(=O)(OCCCOc1ccc2ncnc(Nc3cccc(c3)C#C)c2c1)N(CCCl)CCCl;8.142667503568731;521.115031682;6;2;4.986600000000005;yes
CHEMBL3612587;nM;7.3;CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4cc(ccc4O)C(=O)OCC)c3cc12;8.136677139879545;480.1644991079999;11;2;3.5069000000000017;yes
CHEMBL129825;nM;7.4;CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;8.130768280269024;414.11675683600004;6;2;4.284600000000003;yes
CHEMBL39811;nM;7.5;CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12;8.1249387366083;452.1324069;5;2;4.6106000000000025;yes
CHEMBL3910915;nM;7.6;COc1cc2ncnc(Nc3ccc(Br)c(C)c3)c2cc1OC4CCN(CC4)C(=O)C=C;8.119186407719209;496.11100275999996;6;1;5.008720000000006;yes
CHEMBL4089951;nM;7.6;CCC(=O)N1CC[C@@H](C1)N2C(=O)N(Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc23)c6ccccc6C;8.119186407719209;568.32742252;7;1;4.546340000000004;yes
CHEMBL300217;nM;7.6;Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1;8.119186407719209;315.01195742000004;5;2;3.113100000000001;yes
CHEMBL136404;nM;7.7;C\C=C\C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;8.113509274827518;383.0381721680001;5;2;4.045500000000002;yes
CHEMBL597752;nM;7.8;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC(=O)NO;8.10790539730952;420.10006095599994;7;3;3.8389000000000015;yes
CHEMBL2048789;nM;7.8;OCCn1ccc2ncnc(Nc3ccc(Oc4ccc5CNC(=O)c5c4)c(Cl)c3)c12;8.10790539730952;435.109817116;7;3;3.856300000000002;yes
CHEMBL3622677;nM;7.9;COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CNC4CC4;8.102372908709556;413.18517497600004;6;3;3.610000000000001;yes
CHEMBL357570;nM;7.9;CCO.CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F;8.102372908709556;462.0525225800001;6;3;5.920100000000003;yes
CHEMBL257430;nM;8.0;Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCNCC4)c23)ccc1OCc5ccccn5;8.096910013008056;480.17889972000006;9;3;3.0079000000000002;yes
CHEMBL461967;nM;8.0;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CNC(=O)[C@H]4CCCCN4C;8.096910013008056;457.16808094000004;6;2;4.275000000000003;yes
CHEMBL402553;nM;8.0;Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCC4)c23)ccc1OCc5ccccn5;8.096910013008056;465.168000688;8;2;4.198500000000003;yes
CHEMBL3897363;nM;8.0;CN1CCN(CC1)c2ccc(Nc3ncnc4cc5OC(=O)N(CCOC(=O)CBr)c5cc34)cc2Cl;8.096910013008056;574.0730930279999;10;1;3.624600000000002;yes
CHEMBL207687;nM;8.0;COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(=O)N;8.096910013008056;417.13678081200004;6;2;3.480100000000002;yes
CHEMBL3676384;nM;8.0;CCNC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C;8.096910013008056;550.053106532;6;4;4.750800000000003;yes
CHEMBL206783;nM;8.0;COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCCC[C@@H]4C(=O)N;8.096910013008056;443.15243087600004;6;2;4.014300000000003;yes
CHEMBL3759356;nM;8.0;C[C@@H](Nc1ncnc2sc(cc12)c3cccc(c3)C(=O)O)c4ccccc4;8.096910013008056;375.10414778399996;5;2;5.229600000000004;yes
CHEMBL60826;nM;8.0;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)Cn4ccnc4;8.096910013008056;443.116045368;8;2;3.810900000000002;yes
CHEMBL3758951;nM;8.0;C[C@@H](Nc1ncnc2sc(cc12)c3ccc(F)c(C=O)c3)c4ccccc4;8.096910013008056;377.09981135199996;5;1;5.483000000000004;yes
CHEMBL2087359;nM;8.0;Brc1cccc(Nc2ncnc3cc4OCCCSCCCOc4cc23)c1;8.096910013008056;445.04595997999996;6;1;5.420500000000003;yes
CHEMBL91867;nM;8.0;CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;8.096910013008056;380.027273136;4;2;4.0977000000000015;yes
CHEMBL56912;nM;8.0;COCCNCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC;8.096910013008056;420.136446464;7;2;3.7893000000000017;yes
CHEMBL122182;nM;8.0;Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1;8.096910013008056;352.083936716;6;4;4.199100000000001;yes
CHEMBL293090;nM;8.0;CNCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC;8.096910013008056;376.110231716;6;2;3.772700000000002;yes
CHEMBL123189;nM;8.0;COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1;8.096910013008056;380.115236844;6;3;4.370600000000002;yes
CHEMBL1914658;nM;8.0;Br.C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccccc4F;8.096910013008056;428.064801516;4;3;5.220600000000004;yes
CHEMBL266995;nM;8.0;Oc1cc(O)c2c(O)c(cnc2c1)c3cccc(Cl)c3;8.096910013008056;287.03492086;4;3;3.6720000000000015;yes
CHEMBL120979;nM;8.0;COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1;8.096910013008056;366.09958678;6;3;4.502100000000002;yes
CHEMBL3671494;nM;8.0;Fc1cc(Br)ccc1Nc2ncnc3cc(OCCNC(=O)C4CC4)c(NC(=O)C=C)cc23;8.096910013008056;513.081179852;6;3;4.304500000000003;yes
CHEMBL3416594;nM;8.0;COc1ccccc1c2cc3c(NC(CO)c4ccccc4)ncnc3s2;8.096910013008056;377.11979784800013;6;2;4.512400000000002;yes
CHEMBL497459;nM;8.0;CN(C)\N=C\c1c(N)ncnc1Nc2ccc3c(cnn3Cc4cccc(F)c4)c2;8.096910013008056;404.187320892;8;2;3.235000000000002;yes
CHEMBL3647423;nM;8.0;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\[C@H]4CCCN4C;8.096910013008056;469.16808094000004;6;2;5.153500000000005;yes
CHEMBL255871;nM;8.0;CO\N=C\c1c(N)ncnc1Nc2ccc3c(cnn3Cc4cccc(F)c4)c2;8.096910013008056;391.155686416;8;2;3.3198000000000025;yes
CHEMBL473427;nM;8.0;Fc1cccc(COc2ccc(Nc3ncnc4cc(sc34)c5cccs5)cc2Cl)c1;8.096910013008056;467.03291;6;1;7.534900000000003;yes
CHEMBL1272061;nM;8.0;OC[C@@H](Nc1ncnc2sc3CN(CCc3c12)C(=O)C=C)c4ccccc4;8.096910013008056;380.13069687999996;6;2;2.9075000000000015;yes
CHEMBL3233778;nM;8.0;CCN(CC)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1;8.096910013008056;433.1139371920001;6;2;5.063900000000003;yes
CHEMBL461968;nM;8.0;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@@H](C)C(=O)N;8.096910013008056;417.13678081200004;6;2;3.480100000000002;yes
CHEMBL3233776;nM;8.0;Fc1ccc(Nc2ncnc3sc(NC(=O)\C=C\CNCc4ncccn4)cc23)cc1Cl;8.096910013008056;469.0887850640001;8;3;4.3019000000000025;yes
CHEMBL162053;nM;8.1;CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1;8.09151498112135;400.1011067720001;6;1;3.5287000000000015;yes
CHEMBL3622649;nM;8.1;CN(C)C\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OC4CCN(C)CC4;8.09151498112135;484.25867426400004;7;2;3.884000000000003;yes
